Date,High,Low,Open,Close,VOLUME,Adj Close
16.03.2010,53270.52,52128.93,52223.32,53233.26,603599500,53233.26
17.03.2010,54315.23,53488.34,53609.78,54303.66,585411600,54303.66
18.03.2010,54215.76,53281.8,54215.76,53534.39,562086500,53534.39
19.03.2010,53945.89,53212.34,53783,53436.96,454429400,53436.96
22.03.2010,53892.39,53063.43,53096.62,53892.39,605270800,53892.39
23.03.2010,54642.76,53959.91,53959.91,54351.7,562851400,54351.7
24.03.2010,55360.15,54269.08,54611.77,55136.6,983008600,55136.6
25.03.2010,57044.66,55172.53,55312.46,57044.66,812073100,57044.66
26.03.2010,57645.35,56198.32,57010.68,56610.66,654384400,56610.66
29.03.2010,57338.61,56244.68,57069.41,56668.2,568745000,56668.2
30.03.2010,57121.32,56454.53,56819.81,56754.41,684653500,56754.41
31.03.2010,57567.4,56303.03,56634.47,56538.37,755284000,56538.37
01.04.2010,57708.21,56696.49,56822.26,57708.21,579902800,57708.21
02.04.2010,58383.65,57642.32,57757.13,58059.86,444458000,58059.86
05.04.2010,58896.62,58184.28,58499.65,58644.98,445421700,58644.98
06.04.2010,58763.11,57752.14,58291.17,58406.36,457663600,58406.36
07.04.2010,58681.07,58013.26,58499.21,58645.61,570972700,58645.61
08.04.2010,58539.97,57905.89,58062.89,58412.05,625361800,58412.05
09.04.2010,59592.87,58712.87,58784.79,59185.3,746383400,59185.3
12.04.2010,59720.36,58574.51,59670.23,58821.64,631473600,58821.64
13.04.2010,58967.27,57759.01,58570.24,58075.39,523909400,58075.39
14.04.2010,59330.34,58426.08,58570.98,59330.34,705151200,59330.34
15.04.2010,59771.82,58623.85,59639.26,59055.09,873666200,59055.09
16.04.2010,59201.32,57946.94,58435.11,58223.53,1100224000,58223.53
19.04.2010,58291.63,56770.58,57291.3,58153.03,732228200,58153.03
20.04.2010,59070.32,58372.96,58380.64,58886.09,692151300,58886.09
21.04.2010,59482.67,58161.41,59341.76,58450.85,686574700,58450.85
22.04.2010,58936.81,57814.29,58573.48,58338.36,612810000,58338.36
26.04.2010,59526.07,58623,59425.9,59043.16,637890300,59043.16
27.04.2010,59009.76,58017.7,58972.71,58217.4,566054500,58217.4
28.04.2010,58069.82,56867.01,57310.87,57933.09,713596400,57933.09
29.04.2010,58760.13,57899.42,58160.61,58702.82,564687100,58702.82
30.04.2010,59285.16,57988.79,58840.31,58959.1,618498900,58959.1
03.05.2010,58996.85,58305.32,58794.35,58400.21,573055000,58400.21
04.05.2010,58861.1,56862.19,58565.3,57341.03,692900200,57341.03
05.05.2010,57587.34,56112.15,57259.68,56441.12,664947800,56441.12
06.05.2010,56809.01,55595.42,56226.12,55763.57,524134100,55763.57
07.05.2010,54381.82,52570.52,53804.87,52686.97,885779000,52686.97
10.05.2010,56585.89,54956.24,54956.24,56448,716638700,56448
11.05.2010,56519.24,55460.73,56092.28,56461.72,562444900,56461.72
12.05.2010,58044.62,56530.06,56530.06,57976.46,743347600,57976.46
13.05.2010,58708.83,57387.3,58557.53,57929.65,680979500,57929.65
14.05.2010,58036.1,55590.23,57765.48,55747.88,642201800,55747.88
17.05.2010,56116.99,54507.22,54860.74,56071.09,590992900,56071.09
18.05.2010,57061.98,56078.71,56620.97,56978.25,557260200,56978.25
20.05.2010,56260.91,54248.2,55768.12,54449.88,674854400,54449.88
21.05.2010,54989.35,53365.2,54604.1,54111.6,847956200,54111.6
24.05.2010,54992.77,53761.47,54431.22,54558.16,551115800,54558.16
25.05.2010,53292.31,51757.2,53200.79,52257.07,606476900,52257.07
26.05.2010,54251.34,52404.66,53023.19,54103.5,694198100,54103.5
27.05.2010,54583.24,53885.81,53946.93,54497.95,786615600,54497.95
28.05.2010,55467.09,54666.9,55075.77,55233.68,750623200,55233.68
31.05.2010,54536.51,53888.6,54237.76,54384.94,531347100,54384.94
01.06.2010,54520.43,53287.09,54196.6,54460.36,583020500,54460.36
02.06.2010,55241.81,53942.64,54123.24,55212.5,742182400,55212.5
03.06.2010,56390.97,55275.17,56143.05,55407.21,686458800,55407.21
04.06.2010,55749.21,54136.45,55394.65,54612.93,569722800,54612.93
07.06.2010,54408.12,53205.91,53376.49,54306.63,425316400,54306.63
08.06.2010,54755.23,53392.6,54408.95,53664.36,553551200,53664.36
09.06.2010,54456.8,53393.38,54065.06,54304.92,438729800,54304.92
10.06.2010,55066.53,53772.76,54194.59,54861.83,465808500,54861.83
11.06.2010,55416.13,54583.39,55185.87,55131.63,378194100,55131.63
14.06.2010,55962.45,55160.23,55667.58,55688.81,340220400,55688.81
15.06.2010,56510.36,55194.72,55248.04,56421.32,485273600,56421.32
16.06.2010,57080.44,56064.01,56881,56402.91,428345200,56402.91
17.06.2010,57641.81,56378.52,56471.71,56891.01,483688100,56891.01
18.06.2010,57455.45,56576.96,57122.23,57034.47,398327200,57034.47
21.06.2010,57789.4,56675.16,57780.43,57277.18,365754900,57277.18
22.06.2010,57213.4,56493.12,56646.82,57007.01,306940200,57007.01
23.06.2010,56798.11,55620.63,56718.02,55906.38,321816000,55906.38
24.06.2010,56375.47,55344.33,56157.64,55915.67,301706200,55915.67
25.06.2010,56264.19,55637.09,55813.85,55864.24,269259400,55864.24
28.06.2010,56676.51,55960.45,56058.28,56433.12,275879900,56433.12
29.06.2010,56191.06,54926.78,56020.09,55215.32,320468600,55215.32
30.06.2010,55904.89,54536.63,55328.33,54839.46,311157800,54839.46
01.07.2010,54887.82,53911.38,54237.68,54534.28,343459000,54534.28
02.07.2010,55636.45,54696.13,54868.14,55636.45,316137000,55636.45
05.07.2010,56067.82,55488.43,55714.34,55715.5,204693900,55715.5
06.07.2010,56875.15,55926.77,55983.22,56787.75,437956700,56787.75
07.07.2010,56928.84,55967.53,56455.88,56798.55,342098800,56798.55
08.07.2010,57623.54,57056.1,57424.96,57345.59,387422300,57345.59
09.07.2010,57751.01,56561.22,57615.31,57150.9,290223000,57150.9
12.07.2010,57605.54,56658.46,57199.35,57569.84,324039500,57569.84
13.07.2010,58435.76,57252.79,57497.18,58278.67,490055200,58278.67
14.07.2010,58817.13,58051.1,58737.11,58301.34,416197500,58301.34
15.07.2010,59065.79,57481.81,58213.34,57689.93,495955400,57689.93
16.07.2010,58634.95,57674.76,57840.95,57729.36,349866900,57729.36
19.07.2010,58435.78,57392.52,57392.52,58114.43,321437100,58114.43
20.07.2010,58847.43,57511.68,58459.71,58227.81,336394300,58227.81
21.07.2010,59653.43,58468.38,58585.04,59494.67,435503400,59494.67
22.07.2010,60112.01,59303.61,59303.61,59919.48,442843100,59919.48
23.07.2010,60141.63,59008.66,59968.98,59299.53,333053100,59299.53
26.07.2010,59603.19,58961.69,59570.81,59507.68,279169700,59507.68
27.07.2010,60662.13,59727.42,59727.42,60328.94,460813700,60328.94
28.07.2010,60718.93,60025.74,60586.76,60404.33,469777000,60404.33
29.07.2010,60950.85,60467.05,60564.12,60737.28,431500200,60737.28
30.07.2010,60581.9,59178.18,60530.41,59866.75,372078200,59866.75
02.08.2010,60792.04,59953.31,60335.58,60693.24,378210200,60693.24
03.08.2010,60726.54,59777.94,60726.54,60078.5,339588000,60078.5
04.08.2010,60582.16,59803.41,59894.01,59880.68,464343200,59880.68
05.08.2010,60137.08,58967.43,59892.68,59603.14,384669600,59603.14
06.08.2010,60358.31,59181.94,59897.47,59753.02,303816100,59753.02
09.08.2010,60441.82,59803.96,60344.19,59885.66,317749600,59885.66
10.08.2010,59759.06,58871.14,59730.52,59169.61,329035400,59169.61
11.08.2010,58853.98,57654.55,58690.89,58154.66,325732300,58154.66
12.08.2010,58507.02,57955.18,58172.09,58383.71,340684800,58383.71
13.08.2010,59051.97,58098.09,58779.81,58479.86,316376000,58479.86
16.08.2010,58929.16,58122.18,58611.4,58822.82,277343600,58822.82
17.08.2010,59624.6,58874.41,58977.04,59462.92,378907900,59462.92
18.08.2010,59763.92,58952.93,59386.98,59443.43,485277400,59443.43
19.08.2010,59854.65,58595.39,59623.23,58849.39,419007000,58849.39
20.08.2010,59025.65,58370.46,58721.07,58749.93,320595200,58749.93
23.08.2010,59103.55,58407.34,58720,58890.46,264349300,58890.46
24.08.2010,58736.22,58017.46,58654.42,58623.2,305284900,58623.2
25.08.2010,59053.85,57927.41,58475.4,58285.65,329253800,58285.65
26.08.2010,59058.09,58349.86,58484.97,59058.09,313475900,59058.09
27.08.2010,59604.7,58996.02,59064.99,59345.93,336525300,59345.93
31.08.2010,59972.59,58811.03,58972.91,59972.59,370045800,59972.59
01.09.2010,60761.84,59534.92,60099.54,60685.5,415975100,60685.5
02.09.2010,60955,60394.97,60753.92,60865.73,397585500,60865.73
03.09.2010,61253.85,60673.97,60921.4,60998.84,428803700,60998.84
06.09.2010,61174.18,60590.39,60999.73,61100.96,236900300,61100.96
07.09.2010,61110.19,60433.42,60871.58,60746.75,213646800,60746.75
08.09.2010,60813.47,60312.29,60562.81,60608.08,122665700,60608.08
13.09.2010,62260.11,61434.16,61905.08,62260.11,508719100,62260.11
14.09.2010,62503.22,61972.03,62199.23,62478.98,498910200,62478.98
15.09.2010,63397.71,62302.73,62455.94,63397.71,704216200,63397.71
16.09.2010,63732.81,62830.13,63119.69,63732.81,570801700,63732.81
17.09.2010,64447.56,63495.63,64049.7,63862.03,617071700,63862.03
20.09.2010,64289.57,63486.34,63973.82,64289.57,494273800,64289.57
21.09.2010,64495.31,63899.88,64394.42,64124.73,490412200,64124.73
22.09.2010,64897.77,63681.08,64123.55,64479.14,540082800,64479.14
23.09.2010,64732.42,63354.21,64559.28,64192.6,623180100,64192.6
24.09.2010,64373.69,63646.26,64058.31,64241.48,392742100,64241.48
27.09.2010,64920.67,64231.09,64476.99,64627.29,557272700,64627.29
28.09.2010,65589.87,64294.37,64406.01,65589.87,649310500,65589.87
29.09.2010,66121.97,65186.59,65608.53,65551.38,594649500,65551.38
30.09.2010,66068.21,65262.58,65391.4,65774.37,536912800,65774.37
01.10.2010,66065.09,64726.91,65762.55,64882.72,456468800,64882.72
04.10.2010,65730.66,64709.13,64980.51,65414.95,442852100,65414.95
05.10.2010,66473.39,65264.67,65522,66283.23,637254800,66283.23
06.10.2010,67231.7,66573.58,66726.51,66879.74,630842200,66879.74
07.10.2010,67277.03,66524.52,66901.13,66758.97,631108800,66758.97
08.10.2010,67398.49,66118.73,66674.09,67217.24,477178800,67217.24
11.10.2010,69057.39,67508.89,67508.89,68999.96,728444400,68999.96
12.10.2010,70142.87,68433.24,68467.69,69675.08,805081700,69675.08
13.10.2010,70647.61,69631.63,70031.38,70166.89,1311880000,70166.89
14.10.2010,70820.34,69121.99,70472.95,69225.72,1022447000,69225.72
15.10.2010,70572.67,68672.75,69412.73,70101.22,798745400,70101.22
18.10.2010,70786.26,69760.66,69980.75,70457.99,834588700,70457.99
19.10.2010,70647.12,69429.31,70340.76,69838.75,745426400,69838.75
20.10.2010,70335.06,69184.58,69465.04,69364.54,661582100,69364.54
21.10.2010,70489.53,69305.3,69636.25,70450.31,740806300,70450.31
22.10.2010,71268.01,70061.63,70511.33,71006.82,556416400,71006.82
25.10.2010,71776.92,70815.19,71498.42,70923.84,745313600,70923.84
26.10.2010,71090.4,70268.84,70915.05,70746.73,494803800,70746.73
27.10.2010,70757.67,68117.01,70668.25,68588.51,536984200,68588.51
28.10.2010,68794.65,67312.11,68747.77,68760.46,262785300,68760.46
01.11.2010,69698.17,68893.37,69442.1,69074.33,472813600,69074.33
02.11.2010,69947.57,68146.31,68951.48,68522.21,563248600,68522.21
03.11.2010,68847.14,68192.38,68676.74,68604.63,626780000,68604.63
04.11.2010,70912.7,68996.1,69022.35,70905.39,817125200,70905.39
05.11.2010,71339.82,70598.84,71020.4,70779.15,725580200,70779.15
08.11.2010,70960.27,70095.87,70401.7,70941.06,548745100,70941.06
09.11.2010,71611.4,70699.56,70900.98,71543.26,658807900,71543.26
10.11.2010,71665.62,70455.39,71503.04,70561.03,770264800,70561.03
11.11.2010,71052.22,69786.65,70895.8,70084.95,752983700,70084.95
12.11.2010,69553.08,68561.46,68921.64,69553.08,649979600,69553.08
15.11.2010,70054.71,69048.57,69332.9,69998.07,157779700,69998.07
22.11.2010,71151.66,67901.6,71095.61,67926.47,605482400,67926.47
23.11.2010,67650.05,66022.47,67199.38,66335.42,582050200,66335.42
24.11.2010,67462.16,65460.1,66783.35,67230.72,736424300,67230.72
25.11.2010,67251.27,66571.56,67248.64,67148.87,492924600,67148.87
26.11.2010,66618.28,65406.38,66618.28,66147.74,510512500,66147.74
29.11.2010,66591.05,63834.77,66481.92,64072.16,654660800,64072.16
30.11.2010,65462.87,64051.58,64087.69,65350.85,653489200,65350.85
01.12.2010,66666.16,65342.06,65561.47,66156.19,589470800,66156.19
02.12.2010,67437.71,65931.92,66546.94,66939.08,909426600,66939.08
03.12.2010,67551.97,66679.05,66848.11,66860.19,785175400,66860.19
06.12.2010,67788.24,67100.14,67169.09,67712.1,537186500,67712.1
07.12.2010,68524.06,67697.48,67844.86,67873.47,687119400,67873.47
08.12.2010,68244.2,67196.52,67415.53,67704.61,614435800,67704.61
09.12.2010,68100.93,65545.02,68023.57,65913.89,820424200,65913.89
10.12.2010,66144.48,64629.4,66032.24,64759.02,729354700,64759.02
13.12.2010,66407.81,64327.88,65122.1,66380.44,799785300,66380.44
14.12.2010,66970.75,65853.27,66455.28,66509.71,655971800,66509.71
15.12.2010,66136.21,65391.25,66136.21,65499.2,702574500,65499.2
16.12.2010,65780.21,64388.25,65364.43,64429.48,714554300,64429.48
17.12.2010,65592.1,62867.75,65040.96,63524.18,889236000,63524.18
20.12.2010,63785.44,62436.72,63572.18,63501.58,578380400,63501.58
21.12.2010,64819.64,63807.28,63951.78,64819.64,575408600,64819.64
22.12.2010,65515.04,64651.36,64814.04,65440.22,590459000,65440.22
23.12.2010,66218.98,65462.16,65695.79,66218.98,888349600,66218.98
24.12.2010,66396.49,65892.13,66218.98,66267.34,570639600,66267.34
27.12.2010,66356.58,65258.89,66163.73,66356.58,745806900,66356.58
28.12.2010,67092.7,66087.12,66430.45,66441.93,701634300,66441.93
29.12.2010,66944.43,66098.36,66831.95,66719.67,922376600,66719.67
30.12.2010,67014.74,66452.57,66717.16,66822.14,690176400,66822.14
31.12.2010,67156.02,65928.59,66967.22,66004.48,482497400,66004.48
03.01.2011,67675.42,66127.36,66363.04,67607.9,774846800,67607.9
04.01.2011,68677.16,67810.58,67810.58,68221.86,1069467000,68221.86
05.01.2011,68919.81,67816.64,68224.03,68828.96,1167259000,68828.96
06.01.2011,69725.27,69052.56,69095.57,69311.23,1269129000,69311.23
07.01.2011,69588.35,68553.43,69235.73,68770.29,816734300,68770.29
10.01.2011,68753.62,67671.97,68515.26,67874.68,840164900,67874.68
11.01.2011,68473.03,67300.87,68238.7,67668.96,941671600,67668.96
12.01.2011,68348.72,67442.59,67807.65,67923.91,739710900,67923.91
13.01.2011,68991.53,68244.35,68313.47,68575.47,763465900,68575.47
14.01.2011,68740.85,67563.04,68740.85,67879.62,707582000,67879.62
17.01.2011,67654.83,66721.84,67654.83,66831.36,746163500,66831.36
18.01.2011,67680.63,66428.29,67123.36,66428.29,779150000,66428.29
19.01.2011,67180.06,66344.91,66910.99,66462.89,784114400,66462.89
20.01.2011,66730.56,65059.28,66285.17,65288.03,887206800,65288.03
21.01.2011,66091.1,64471.7,65332.63,65927.31,786060400,65927.31
24.01.2011,66350.04,64958.74,66236.68,65201.71,711282600,65201.71
25.01.2011,65973.12,65037.92,65765.21,65152.9,714021700,65152.9
26.01.2011,66029.4,65382.93,65598.54,65960.95,689928800,65960.95
27.01.2011,66393.03,64898.42,66248.02,65038.59,799404300,65038.59
28.01.2011,64728.88,62889.29,64728.88,63211.27,811540100,63211.27
31.01.2011,63445.26,61957.01,62589.06,63278.07,815138000,63278.07
01.02.2011,64903.73,63667.19,63809.85,64822.62,765751600,64822.62
02.02.2011,65868.81,65160.78,65252.76,65307.14,815106900,65307.14
03.02.2011,65631.98,63640.94,65432.43,63727.95,661237200,63727.95
04.02.2011,65309,63147.96,63481.74,65309,703758000,65309
07.02.2011,65916.3,64644.55,65538.97,64905.59,779853300,64905.59
08.02.2011,65579.14,64922.1,65113.74,65254.13,523373300,65254.13
09.02.2011,66163.09,65129.48,65351.7,65569.61,635945900,65569.61
10.02.2011,65305.29,64405.25,65192.59,64421.53,493966200,64421.53
11.02.2011,64730.49,63994.63,64130.83,64730.35,569824600,64730.35
14.02.2011,65543.98,64489.28,65347.61,64568.86,652949100,64568.86
15.02.2011,65525.3,64373.12,64442.51,64802.14,918780000,64802.14
16.02.2011,65403.55,64668.54,65015.53,65361.78,717394500,65361.78
17.02.2011,65973.16,64999.38,65542.76,65973.16,736406500,65973.16
18.02.2011,66354.62,65759.63,66240.61,65985.76,781666600,65985.76
21.02.2011,65899.32,64987.08,65899.32,65129,658183800,65129
22.02.2011,64793.38,64030.61,64529.55,64658.76,620610800,64658.76
23.02.2011,64830.85,62737.98,64460.68,63131.68,701142200,63131.68
24.02.2011,62595.58,60547.4,62595.58,60760.82,1102266000,60760.82
25.02.2011,61872.84,60835.2,61389.89,61367.34,685217200,61367.34
28.02.2011,61577.82,60534.9,61577.82,61283.87,626189400,61283.87
01.03.2011,61809.28,58684.73,61524.65,58709.33,892702500,58709.33
02.03.2011,59207.98,58068.41,58204.85,58664.24,769443600,58664.24
03.03.2011,60540.81,59428.84,59428.84,60387.04,803428500,60387.04
04.03.2011,61289.04,60302.08,60788.85,61112.83,753595200,61112.83
07.03.2011,60588.42,59424.15,60561.07,60217.58,797710100,60217.58
08.03.2011,61326.42,60375.01,60640.76,61301.65,788199600,61301.65
09.03.2011,62489.97,61325.29,61535.06,62483.83,1008707000,62483.83
10.03.2011,63552.09,61837.7,61987.57,63169.22,1145265000,63169.22
11.03.2011,63847.13,62705.75,62710.45,63781.67,951343500,63781.67
14.03.2011,64866.09,63756.16,63756.16,64530.05,829771600,64530.05
15.03.2011,64213.93,62500.66,63805.52,64213.93,921679600,64213.93
16.03.2011,65120.97,63200.53,64794.04,63280.42,973778800,63280.42
17.03.2011,64007.7,63182.61,63585.47,63482.21,709602400,63482.21
18.03.2011,64159.98,62595.24,63938.9,63839.27,822251300,63839.27
21.03.2011,64481.92,63657.88,63794.4,64215.67,657420700,64215.67
22.03.2011,65011.61,64375.2,64457.83,64874.57,647324200,64874.57
23.03.2011,65171.01,63346.24,64694.35,63719.64,828160600,63719.64
24.03.2011,64461.81,63324.67,63483.33,64355.86,814674800,64355.86
25.03.2011,64852.08,64094.67,64747.62,64247,679236700,64247
28.03.2011,64559.65,64085.37,64376.06,64261.33,569620200,64261.33
29.03.2011,64308.47,63357.8,64197.07,63763.8,615677200,63763.8
30.03.2011,64617.99,64040.63,64172.23,64565.63,639037100,64565.63
31.03.2011,64851.31,64318.94,64798.82,64434.51,739785700,64434.51
01.04.2011,65714.4,64206,64315.56,65714.4,764118200,65714.4
04.04.2011,67581.95,65480.35,65633.93,67581.95,835183400,67581.95
05.04.2011,68292.83,67377.92,67542.32,67689.46,1046996000,67689.46
06.04.2011,68948.98,67932.12,67942.06,68649.24,971234000,68649.24
07.04.2011,69653,67886.87,68572.77,69490.47,808789200,69490.47
08.04.2011,69795.99,67883.93,69663.59,68093.26,948308300,68093.26
11.04.2011,68624.24,67727.37,67853.37,68194.72,625266500,68194.72
12.04.2011,68536.59,67594.48,67681.06,68006.89,644425500,68006.89
13.04.2011,68911.52,68044.51,68178.98,68203.43,653753000,68203.43
14.04.2011,68303.56,67583.63,68222.19,67959.5,448333500,67959.5
15.04.2011,68502.05,67922.2,68174,68450.46,562732300,68450.46
18.04.2011,68810.39,66283.4,68810.39,66607.58,930317400,66607.58
19.04.2011,67793.71,66964.89,66964.89,67742.07,660296800,67742.07
20.04.2011,68757.85,67864.29,68327.33,68054.04,643330400,68054.04
21.04.2011,68565.6,68123.12,68357.42,68565.6,658100700,68565.6
22.04.2011,68732.08,68430.39,68701.76,68691.77,459041400,68691.77
25.04.2011,69000.73,68597.95,68721.52,68870.67,571401300,68870.67
26.04.2011,68862.69,68325.22,68857.93,68524.35,553955500,68524.35
27.04.2011,68761.21,67586.8,68666.72,67792.69,625003800,67792.69
28.04.2011,68440.24,67345.55,68155.63,68440.24,583685100,68440.24
29.04.2011,69408.66,67890.88,68547.46,69250.14,526605100,69250.14
02.05.2011,69807.16,69288.14,69620.91,69522.42,605179900,69522.42
03.05.2011,70128.58,68957.82,69437.8,70072.02,592069800,70072.02
04.05.2011,70335.62,69326.54,69924.8,69437.55,663028200,69437.55
05.05.2011,69708.79,69193.3,69379.46,69374.88,490950200,69374.88
06.05.2011,69396.59,67968.14,69396.59,68240.93,521457300,68240.93
09.05.2011,68574.33,67880.04,68310.49,67956.47,472490800,67956.47
10.05.2011,68344.98,66919.05,67879.85,67259.99,576782300,67259.99
11.05.2011,67179.08,65517.05,67179.08,65643.34,612532000,65643.34
12.05.2011,66584.88,65128.94,65295.03,66535.13,567809200,66535.13
13.05.2011,66551.7,64503,66551.7,64585.22,781083700,64585.22
16.05.2011,65428.33,64048.07,64322.71,65417.92,596283600,65417.92
17.05.2011,65460.74,64679.71,65407.24,65385.38,581828200,65385.38
18.05.2011,65637.65,63586.05,65575.32,63733.16,543729200,63733.16
20.05.2011,63921.13,62512.03,63801.11,63298.58,448315400,63298.58
23.05.2011,63595.53,62534.87,62869.03,63209.88,477875000,63209.88
24.05.2011,64561.4,63158.73,63418.65,64561.4,584269700,64561.4
25.05.2011,65017.13,63528.96,64119.29,63609.31,626659900,63609.31
26.05.2011,64440.54,63632,63860.48,63755.35,402190800,63755.35
27.05.2011,64059.23,61854.09,64045.65,62407.42,495614500,62407.42
30.05.2011,62663.33,61138.86,62113.12,61491.71,377879200,61491.71
31.05.2011,63325.89,61971.8,61971.8,63046.02,677848700,63046.02
01.06.2011,63632.03,62627.99,62929.05,63224.65,524540700,63224.65
02.06.2011,63466.13,62386.11,62736.44,63112.6,550446300,63112.6
03.06.2011,63708.59,62162.89,63361.27,62806.94,519391500,62806.94
06.06.2011,63516.83,63000.84,63000.84,63516.83,373588200,63516.83
07.06.2011,64477.92,63596.09,63641.65,64463.23,459929200,64463.23
08.06.2011,64462.99,63804.36,64221.2,64067.11,660834400,64067.11
09.06.2011,64180.18,63548.56,63868.78,63670.08,486392200,63670.08
10.06.2011,64021.61,63476.45,63593.65,63700.3,432874400,63700.3
13.06.2011,64334.79,63495.15,64102.85,63523.22,500926200,63523.22
14.06.2011,63697.77,61840.75,63691.45,62185.54,645566700,62185.54
15.06.2011,61946.53,60443.96,61946.53,60938.92,573002100,60938.92
16.06.2011,61160.95,59840.38,60508.49,61116.74,583797800,61116.74
17.06.2011,61716.68,60815.75,61175.29,61716.68,472859100,61716.68
20.06.2011,61102.1,60311.28,61102.1,61007.73,332596900,61007.73
21.06.2011,62050.52,61301.96,61395.56,62033.24,364186700,62033.24
22.06.2011,62118.07,60998.22,62011.59,61217.96,366658300,61217.96
23.06.2011,61715.5,60465.07,60741.97,61589.91,443896400,61589.91
24.06.2011,62597.48,62009.27,62169.33,62072.64,394908600,62072.64
27.06.2011,61995.72,61542.65,61669.03,61953.26,283871800,61953.26
28.06.2011,62879.33,62184.66,62186.25,62819.08,478937700,62819.08
29.06.2011,63304.15,62684.55,63111.54,63002.88,417408100,63002.88
30.06.2011,63640.85,62909.54,63133.87,63269.4,420063200,63269.4
01.07.2011,63507.79,62871.48,63354.63,63264.51,283224700,63264.51
04.07.2011,64186.73,63305.16,63319.51,64186.73,344381400,64186.73
05.07.2011,64216.97,63684.45,63996.82,63866.26,385101600,63866.26
06.07.2011,63811.47,63170.53,63763.22,63240.11,285418800,63240.11
07.07.2011,64180.59,63045.28,63483.9,64100.82,370662900,64100.82
08.07.2011,64463.13,63512.93,64223.62,63596.17,357627700,63596.17
11.07.2011,63787.09,62874.58,63302.94,62909.49,271421500,62909.49
12.07.2011,62834.51,61801.59,62382.27,62689.79,487922100,62689.79
13.07.2011,63282.7,62664.33,63014.97,63261.06,345809400,63261.06
14.07.2011,63371.79,62687.99,63015.17,62743.81,465518200,62743.81
15.07.2011,62940.21,62343.2,62598.02,62635.13,338626900,62635.13
18.07.2011,62696.84,61861.7,62426.34,62024.97,276386200,62024.97
19.07.2011,62366.7,61589.78,62151.76,61840.1,320981200,61840.1
20.07.2011,62093.13,61407.92,62023.2,61636.83,319317400,61636.83
21.07.2011,61913.66,59434.48,61842.65,60882.33,756099300,60882.33
22.07.2011,61105.09,59560.67,60990.46,59802.32,396420500,59802.32
25.07.2011,61047.65,58486.41,59227.3,61047.65,467235000,61047.65
26.07.2011,61674.57,60698.37,61265.39,61388.64,369157300,61388.64
27.07.2011,62003.42,61036.9,61326.95,61181.55,434188600,61181.55
28.07.2011,62530.88,61011.46,61011.46,62530.88,414544700,62530.88
29.07.2011,62423.95,61700.22,62338.64,62295.68,363196100,62295.68
01.08.2011,62799.83,61618.88,62731.8,61926.61,325999200,61926.61
02.08.2011,62102.51,61374.36,61969.08,61758.61,438407300,61758.61
03.08.2011,61935.42,60757.52,61039.18,61315.08,490911600,61315.08
04.08.2011,61841.55,59134.05,61693.12,59325.99,691979500,59325.99
05.08.2011,57755.88,55625.45,57585.71,56265.52,783116000,56265.52
08.08.2011,55944.61,51687.5,55111.78,52283.5,823783600,52283.5
09.08.2011,52961.21,49492.61,52253.6,52961.21,1063182000,52961.21
10.08.2011,54000.63,49193.24,53175.08,50307.63,961438600,50307.63
11.08.2011,52017.02,48600.16,51578.07,52017.02,868429600,52017.02
12.08.2011,52614.88,50501.08,51578.03,52188.65,806697600,52188.65
15.08.2011,53497.78,52546.16,52811.5,53485.34,453820700,53485.34
16.08.2011,54097.43,52420.81,53214.6,54097.43,503227300,54097.43
17.08.2011,54853.83,53416.19,53812.76,54217.83,623293300,54217.83
18.08.2011,53785.78,51187.66,53785.78,51945.93,692554200,51945.93
19.08.2011,53075.39,49930.66,51292.78,53061.74,701347100,53061.74
22.08.2011,53927.39,51569.96,51726.14,53287.03,611955100,53287.03
23.08.2011,53691.2,51868.13,53586.14,52411.48,509455200,52411.48
24.08.2011,53160.01,52124.38,52620.3,53055.09,414266100,53055.09
25.08.2011,53605.04,52941.98,53230.58,52967.67,438978300,52967.67
26.08.2011,53733.81,52908.74,53063.34,53707.56,410607700,53707.56
29.08.2011,54253.58,53624.99,54124.07,53946.09,96935500,53946.09
02.09.2011,55760.63,54589.06,54589.06,55375.28,397403200,55375.28
05.09.2011,54731.95,53906.52,54551.66,54054.8,344095300,54054.8
06.09.2011,55059.2,53885.94,53885.94,55019.78,458918000,55019.78
07.09.2011,55831.33,55016.39,55659.73,55238.22,512795900,55238.22
08.09.2011,56734.14,54916.68,55225.05,56691.98,580749300,56691.98
09.09.2011,56979.8,55447.12,56566.86,55902.98,553654900,55902.98
12.09.2011,55753.5,54518.96,55041.46,55604.81,412004000,55604.81
13.09.2011,56754.27,55491.83,55998.73,56650.62,483417800,56650.62
14.09.2011,57190.95,55882.45,56328.04,56121.89,542246000,56121.89
15.09.2011,57289.85,56330.49,56398.49,57115.64,483614500,57115.64
16.09.2011,58103.6,56908.76,57160.02,57896.5,449801000,57896.5
19.09.2011,58308.51,57344.09,57344.09,57933.24,450922500,57933.24
20.09.2011,61721.84,57836.25,57861.6,60889.08,1116727000,60889.08
21.09.2011,61540.46,60395.56,60814.35,60827.89,632629000,60827.89
22.09.2011,59858.95,57789.1,59858.95,57979.9,653227700,57979.9
23.09.2011,58146.64,55682.81,58085.92,56323.38,656589900,56323.38
26.09.2011,57664.21,55009.29,55216.41,56801.2,539465500,56801.2
27.09.2011,58320.04,57629.38,57833.06,58261.27,444484000,58261.27
28.09.2011,59645.59,58034.67,58089.4,58988.46,583754100,58988.46
